,index,artist_name,track_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in_min_ms,time_signature,genre
4088,6234,Dire Straits,Private Investigations,59.0,0.356,0.0967,9.0,-20.084,1,0.0315,0.696,0.691,0.0801,0.067,84.486,405893.0,4,Metal
4089,6235,The Futureheads,Hounds of Love,56.0,0.36,0.895,9.0,-3.795,1,0.117,0.0329,1.18e-06,0.06,0.424,168.214,182680.0,4,Rock
4090,6236,Son House,Levee Camp Blues,31.0,0.398,0.494,10.0,-8.487,1,0.0469,0.993,0.792,0.211,0.582,140.235,222889.0,1,Blues
4091,6237,The Picturebooks,Rebel (feat. Lzzy Hale),36.0,0.372,0.599,6.0,-5.015,1,0.0336,0.126,0.00396,0.123,0.16,67.356,311653.0,4,Rock
4092,6238,Yes,The Gates of Delirium - 2003 Remaster,34.0,0.187,0.637,9.0,-8.08,0,0.0647,0.109,0.246,0.376,0.211,71.346,1309987.0,4,Rock
4093,6239,Turbowolf,Domino,38.0,0.546,0.959,2.0,-3.561,1,0.117,0.000627,0.0523,0.0716,0.419,134.997,190440.0,4,Rock
4094,6240,Big Pun,Still Not a Player (feat. Joe) - Radio Version,69.0,0.9,0.619,4.0,-6.518,0,0.312,0.203,0.00156,0.0647,0.864,94.121,236800.0,4,HipHop
4095,6242,The Pack a.d.,"Yes, I Know",41.0,0.386,0.979,11.0,-2.716,0,0.161,0.0819,0.0112,0.126,0.16,101.817,216265.0,4,Rock
4096,6244,Laura Marling,Held Down,57.0,0.476,0.493,7.0,-7.87,1,0.0346,0.178,2.2e-06,0.353,0.412,79.712,247920.0,4,Pop
4097,6245,Crumb,Part III,55.0,0.333,0.506,1.0,-8.78,1,0.0281,0.197,0.84,0.235,0.187,83.807,222920.0,4,Pop
4098,6247,William Clarke,Lollipop Mama,26.0,0.725,0.474,7.0,-12.326,1,0.104,0.416,0.0882,0.301,0.706,91.214,230427.0,4,Rock
4099,6248,Magpie Jazz Trio,New Hampshire,56.0,0.403,0.0273,1.0,-26.497,1,0.043,0.956,0.948,0.158,0.135,84.169,3.056516667,4,Instrumental
4100,6252,Megaton Sword,Blood Hails Steel - Steel Hails Fire,28.0,0.515,0.925,6.0,-6.146,0,0.0453,0.000377,0.133,0.142,0.411,140.109,390870.0,4,Rock
4101,6253,jungle bobby,wake up,36.0,0.764,0.706,10.0,-7.385,0,0.146,0.253,0.00691,0.153,0.851,89.968,155333.0,4,Indie_Alt
4102,6255,The Central Park North,All the Time,54.0,0.508,0.0556,7.0,-22.714,1,0.0404,0.944,0.691,0.0999,0.264,97.397,2.919083333,4,Instrumental
4103,6256,Amir Dadon,◊ê◊ë◊ê,40.0,0.393,0.517,2.0,-6.722,1,0.0318,0.414,2.18e-05,0.106,0.0955,122.06,227786.0,4,Pop
4104,6257,Ploho,–ú–µ–∂–¥—É –Ω–∞–º–∏,29.0,0.575,0.808,11.0,-5.317,0,0.0382,0.0505,0.76,0.0725,0.473,109.991,249682.0,4,Indie_Alt
4105,6258,"Art Hirahara, Joe Martin, Rudy Royston",Ascent,60.0,0.465,0.0604,2.0,-23.367,0,0.042,0.945,0.893,0.108,0.0394,101.23,4.18115,4,Instrumental
4106,6260,Anto√±ita Moreno,El Cord√≥n de Mi Corpi√±o,24.0,0.677,0.352,3.0,-11.977,1,0.0447,0.861,0.00327,0.096,0.856,99.969,154773.0,4,Blues
4107,6262,Liam Gallagher,One of Us,53.0,0.476,0.934,5.0,-3.739,0,0.0383,0.00957,1.57e-05,0.0871,0.6,88.013,205048.0,4,Alt_Music
4108,6263,Mother Mother,Hayloft,84.0,0.527,0.922,9.0,-2.666,0,0.0728,0.00475,0.000162,0.422,0.49,95.975,181680.0,4,Rock
4109,6264,Soulwax,Krack,45.0,0.58,0.91,10.0,-5.942,0,0.0316,0.247,0.909,0.0937,0.344,112.816,326387.0,4,Indie_Alt
4110,6265,BL√ú EYES,supposed to,59.0,0.801,0.567,2.0,-6.332,1,0.155,0.0669,0.000146,0.0909,0.662,133.997,174501.0,4,Alt_Music
4111,6267,BLOXX,Everything I‚Äôve Ever Learned,46.0,0.379,0.949,11.0,-3.377,0,0.149,0.000673,0.000453,0.325,0.416,157.967,234410.0,4,Metal
4112,6269,The Devil Wears Prada,Nightfall,55.0,0.261,0.985,8.0,-3.237,1,0.129,0.000187,0.00177,0.316,0.239,159.838,268200.0,3,Metal
4113,6270,Wardruna,Odal,44.0,0.654,0.744,11.0,-9.372,0,0.0495,0.449,0.826,0.0833,0.578,117.387,329787.0,4,Rock
4114,6273,The Smashing Pumpkins,Luna - Remastered,49.0,0.575,0.274,9.0,-13.553,1,0.0286,0.0111,0.776,0.123,0.112,125.652,202320.0,4,Rock
4115,6274,Billie Eilish,when the party's over,85.0,0.367,0.111,4.0,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077.0,4,Pop
4116,6275,Lewis Del Mar,Loud(y),51.0,0.721,0.585,9.0,-6.508,0,0.0678,0.296,2.28e-05,0.092,0.475,140.107,249573.0,4,HipHop
4117,6276,Frumious Bandersnatch,Cheshire,20.0,0.409,0.391,9.0,-11.222,1,0.0386,0.103,0.00125,0.0659,0.465,87.59,582907.0,4,HipHop
4118,6277,Inhaler,Who's Your Money On? (Plastic House),53.0,0.318,0.646,5.0,-7.15,0,0.0392,0.00521,0.172,0.0679,0.172,125.986,382800.0,4,Indie_Alt
4119,6278,APE,Perfect Is Dead,11.0,0.546,0.83,8.0,-5.7,1,0.142,0.0339,2.34e-06,0.208,0.657,166.955,229104.0,4,Indie_Alt
4120,6279,Ethel Cain,Michelle Pfeiffer (feat. lil aaron),42.0,0.339,0.698,4.0,-7.336,1,0.0343,0.047,0.00301,0.154,0.271,100.06,271280.0,4,Metal
4121,6282,Yuko Araki,Code of Sanctuary,8.0,0.287,0.832,1.0,-14.144,1,0.188,0.396,0.96,0.165,0.187,145.003,148000.0,4,Indie_Alt
4122,6283,Quinn Devlin & The Bridge Street Kings,California Wine,42.0,0.628,0.814,8.0,-6.41,1,0.0454,0.362,0.00925,0.118,0.731,125.09,187232.0,4,Alt_Music
4123,6285,Siena Root,Rasayana,38.0,0.426,0.52,6.0,-9.593,1,0.0405,0.348,0.624,0.0743,0.203,137.89,540685.0,4,Indie_Alt
4124,6286,Mac Ayres,Smoke,54.0,0.528,0.511,11.0,-7.652,0,0.0965,0.747,4.46e-05,0.504,0.4,83.998,264000.0,4,Metal
4125,6287,John Garcia,My Everything,27.0,0.409,0.88,5.0,-4.632,1,0.051,0.000211,0.651,0.299,0.368,133.255,216456.0,4,Metal
4126,6288,Mofa Haarnavot Shel Dr. Kasper,◊™◊®◊ê◊ï ◊ê◊ï◊™◊ô,36.0,0.378,0.831,11.0,-7.151,1,0.0356,0.031,0.00328,0.104,0.449,96.625,197547.0,4,Indie_Alt
4127,6289,U2,Landlady,49.0,0.611,0.499,7.0,-11.31,1,0.0445,0.523,4.13e-06,0.127,0.296,149.91,241400.0,4,HipHop
4128,6291,Red Hot Chili Peppers,Under the Bridge,81.0,0.559,0.345,4.0,-13.496,1,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307.0,4,Rock
4129,6293,The Cactus Blossoms,Got a Lotta Love,46.0,0.568,0.324,9.0,-9.604,1,0.026,0.896,0.245,0.113,0.34,83.255,182827.0,4,Pop
4130,6294,W!ZARD,Bones,12.0,0.401,0.98,9.0,-4.75,1,0.15,0.00118,0.0138,0.102,0.23,136.845,273013.0,4,Metal
4131,6299,Beth Hart,Let's Get Together,17.0,0.769,0.573,7.0,-12.014,0,0.0457,0.249,0.0198,0.286,0.761,126.63,249941.0,4,Blues
4132,6302,Siouxsie and the Banshees,Dear Prudence,57.0,0.426,0.9,5.0,-4.393,1,0.047,0.012,0.000735,0.69,0.42,101.492,228200.0,4,Rock
4133,6303,Beck,Loser,66.0,0.615,0.616,6.0,-10.39,0,0.133,0.0399,0.000129,0.348,0.836,170.776,235000.0,4,Pop
4134,6304,Wild Turkey,Amythyst Kiah,48.0,0.584,0.275,6.0,-11.356,1,0.0292,0.795,5.01e-05,0.0924,0.266,103.088,4.534666667,4,Acoustic/Folk
4135,6305,James Earle Trio,If You Want To,40.0,0.441,0.241,2.0,-15.865,1,0.0358,0.927,0.821,0.119,0.117,137.1,2.776583333,3,Instrumental
4136,6307,Alexander Martin Jazz Trio,Never Let Me Go,51.0,0.436,0.157,10.0,-17.516,1,0.0346,0.924,0.753,0.381,0.185,84.389,4.315333333,4,Instrumental
4137,6309,Pet Shop Boys,"Go West - Live at Live 8, Red Square, Moscow, 2nd July 2005",26.0,0.529,0.889,7.0,-9.892,1,0.0509,0.0406,6.87e-05,0.986,0.25,121.05,7.35235,4,Pop
4138,6310,"Abel Carlevaro, Marko Rutanen",Campo,36.0,0.437,0.293,11.0,-18.715,0,0.0697,0.987,0.89,0.108,0.462,121.743,3.55405,4,Instrumental
4139,6311,Jerry Garcia Band,Knockin' On Heaven's Door - Live,23.0,0.471,0.67,9.0,-7.646,1,0.0537,0.465,0.503,0.571,0.433,123.709,607163.0,4,Indie_Alt
4140,6313,Alan Pasqua,Both Sides Now,40.0,0.579,0.0491,4.0,-21.554,1,0.0362,0.92,0.868,0.0914,0.0781,95.23,2.76555,4,Instrumental
4141,6316,Homecomings,Good Word For The Weekend,23.0,0.702,0.687,7.0,-4.483,1,0.0277,0.225,0.000193,0.136,0.907,122.036,183280.0,4,Blues
4142,6317,Gabriel Garz√≥n-Montano,Someone,48.0,0.811,0.449,7.0,-5.8,1,0.22,0.219,1.02e-05,0.101,0.702,70.072,221877.0,4,Pop
4143,6319,Relapse,The Vice,30.0,0.466,0.988,7.0,-1.455,1,0.201,0.0014,2.63e-06,0.39,0.485,92.52,186973.0,4,Rock
4144,6320,Downswing,Stressed Out,41.0,0.2,0.985,7.0,-2.583,1,0.25,5.2e-05,1.51e-05,0.314,0.0726,183.245,172636.0,4,Rock
4145,6321,Gymshorts,Gotta Get Away,23.0,0.15,0.843,9.0,-8.369,1,0.0439,0.000127,0.502,0.665,0.729,180.034,145932.0,4,Rock
4146,6322,iogi,magic trick,41.0,0.597,0.479,7.0,-6.781,0,0.0324,0.745,0.00839,0.125,0.281,134.304,220101.0,4,Indie_Alt
4147,6324,Vistas,Like An American,42.0,0.602,0.81,8.0,-4.562,1,0.0272,0.000151,0.00063,0.125,0.509,130.028,183440.0,4,Rock
4148,6325,Stone Temple Pilots,Interstate Love Song,72.0,0.215,0.927,9.0,-7.327,1,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853.0,4,Rock
4149,6326,Unknown T,WW2,64.0,0.767,0.651,11.0,-8.194,0,0.388,0.412,9.89e-06,0.234,0.733,145.149,201983.0,4,Pop
4150,6329,Willie Dixon,Spoonful,38.0,0.773,0.438,5.0,-16.724,1,0.0728,0.413,0.614,0.0954,0.774,118.119,295467.0,4,Indie_Alt
4151,6330,Barry Melton,I Can't Dance,7.0,0.506,0.659,4.0,-15.467,1,0.0455,0.423,0.708,0.307,0.825,158.816,159133.0,4,Blues
4152,6331,The Pink Slips,Texas,28.0,0.421,0.95,4.0,-1.226,0,0.238,0.000661,0.000429,0.126,0.572,171.949,195613.0,4,Indie_Alt
4153,6332,Bad Waitress,Too Many Bad Habits,27.0,0.0936,0.739,9.0,-8.736,1,0.0455,0.00304,7.33e-05,0.333,0.213,184.194,223573.0,4,Rock
4154,6333,Trevor Hall,Fire On Your House,46.0,0.737,0.633,11.0,-6.845,0,0.0337,0.0383,0.000138,0.2,0.279,115.011,224711.0,4,Indie_Alt
4155,6334,Berry Sakharof,◊ê◊ë◊ß ◊ë◊†◊¢◊ú◊ô◊ô◊ù,18.0,0.381,0.751,7.0,-3.014,1,0.0458,0.182,1.57e-05,0.113,0.261,78.941,275040.0,4,Rock
4156,6336,fun.,We Are Young (feat. Janelle Mon√°e),76.0,0.378,0.638,10.0,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,250627.0,4,Pop
4157,6337,Boxplot,Tramontane,46.0,0.433,0.896,1.0,-6.155,1,0.043,0.00316,0.872,0.363,0.0659,174.073,281379.0,4,Rock
4158,6338,Rage Against The Machine,How I Could Just Kill a Man,59.0,0.598,0.939,7.0,-3.663,1,0.105,0.00114,9.26e-06,0.288,0.63,95.884,244693.0,4,Indie_Alt
4159,6340,Beno,Where Do We Go,8.0,0.585,0.824,10.0,-7.222,1,0.22,0.619,2.36e-05,0.116,0.78,92.334,176875.0,4,Indie_Alt
4160,6341,Charles Bradley,Slow Love,32.0,0.492,0.367,9.0,-9.198,1,0.0355,0.46,4.11e-05,0.318,0.404,137.03,218309.0,3,Rock
4161,6342,The Sugarhill Gang,Rapper's Delight,62.0,0.917,0.692,2.0,-11.665,1,0.244,0.185,1.09e-05,0.0686,0.819,111.782,235840.0,4,Alt_Music
4162,6344,Orange Juice,Rip It Up,55.0,0.881,0.546,7.0,-9.357,1,0.0407,0.0532,0.000149,0.0497,0.852,102.814,320413.0,4,Blues
4163,6345,Arik Einstein,◊°◊ü ◊§◊®◊†◊°◊ô◊°◊ß◊ï ◊¢◊ú ◊î◊û◊ô◊ù,22.0,0.7,0.344,2.0,-17.897,1,0.034,0.732,2.35e-06,0.0755,0.62,107.28,320000.0,4,Pop
4164,6346,Everything Everything,Violent Sun,44.0,0.405,0.902,9.0,-5.226,0,0.0538,0.00114,0.000119,0.322,0.433,162.012,240787.0,4,Rock
4165,6347,Straylight Run,Existentialism On Prom Night,48.0,0.528,0.796,9.0,-5.98,1,0.0315,0.12,5.32e-06,0.108,0.203,133.307,241453.0,4,Blues
4166,6349,Raquel Meller,El Relicario - Remastered,23.0,0.622,0.138,3.0,-10.92,1,0.23,0.995,0.00575,0.391,0.76,126.143,178654.0,4,Blues
4167,6350,LASTMONDAY,Susurro Riddim,57.0,0.744,0.82,8.0,-5.203,0,0.229,0.00301,0.337,0.107,0.742,190.104,122543.0,4,HipHop
4168,6351,Stevie Ray Vaughan,Pride and Joy,67.0,0.427,0.626,8.0,-11.821,1,0.0385,0.0274,0.00395,0.106,0.743,126.877,219587.0,4,Rock
4169,6355,Alice Cooper,Poison,72.0,0.28,0.908,2.0,-5.509,0,0.109,0.0327,8.85e-06,0.18,0.26,118.698,270080.0,4,Metal
4170,6356,Repenter,Forever,21.0,0.378,0.764,11.0,-10.469,1,0.0857,0.0211,0.226,0.355,0.354,149.385,250867.0,4,Indie_Alt
4171,6357,Sogni Lunari,Sonary,36.0,0.141,0.018,7.0,-23.508,1,0.0374,0.945,0.898,0.126,0.0702,75.716,2.0729,3,Instrumental
4172,6360,Pavement,Cut Your Hair,58.0,0.472,0.735,4.0,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809,186733.0,4,Indie_Alt
4173,6361,Sarit Hadad,◊ß◊ó ◊ê◊™ ◊î◊õ◊ú,18.0,0.689,0.868,3.0,-4.235,0,0.0456,0.66,3.96e-06,0.0963,0.774,108.06,197267.0,4,Rock
4174,6362,Bartholomew Kind,Memento,31.0,0.539,0.893,11.0,-6.149,0,0.0647,0.0609,0.0535,0.114,0.244,170.009,236727.0,4,Alt_Music
4175,6367,The Rolling Stones,"Paint It, Black - Mono",68.0,0.505,0.836,5.0,-7.384,0,0.101,0.0103,0.0771,0.295,0.764,159.669,3.408,4,Rock
4176,6370,The Devil Wears Prada,Chemical,58.0,0.527,0.789,5.0,-7.344,0,0.0331,0.0022,0.0172,0.085,0.209,75.019,230142.0,4,Rock
4177,6371,Demob Happy,Less Is More,37.0,0.529,0.743,1.0,-6.865,1,0.091,0.00378,5.46e-06,0.0432,0.616,112.985,180000.0,4,Rock
4178,6372,Korn,Got the Life,69.0,0.501,0.905,11.0,-5.721,0,0.0518,1.88e-05,0.765,0.383,0.584,123.277,225307.0,4,Indie_Alt
4179,6373,Lucid Lucy,Sunny War,48.0,0.458,0.0757,2.0,-17.542,1,0.0394,0.979,3.42e-06,0.107,0.356,142.188,3.630216667,4,Acoustic/Folk
4180,6375,Juan Son,Portal,30.0,0.375,0.392,4.0,-10.063,0,0.0293,0.764,3.62e-05,0.0884,0.172,129.854,212009.0,3,Alt_Music
4181,6376,Miley Cyrus,Zombie (Live from the NIVA Save Our Stages Festival),64.0,0.407,0.872,7.0,-5.001,1,0.0354,0.000206,0.0451,0.127,0.323,164.0,290768.0,4,Metal
4182,6377,Colde,Wolf,47.0,0.826,0.411,1.0,-8.903,0,0.0302,0.364,0.000169,0.209,0.823,104.966,247999.0,4,Indie_Alt
4183,6378,Valencia Torres,Kleiner Singvogel,47.0,0.652,0.104,4.0,-15.407,1,0.0779,0.989,0.938,0.109,0.381,118.523,3.0417,3,Instrumental
4184,6379,Best Coast,Heaven Sent,26.0,0.371,0.956,4.0,-2.066,1,0.0596,4.54e-06,0.054,0.278,0.377,100.002,205720.0,4,Metal
4185,6381,Beach Bunny,Cloud 9,86.0,0.637,0.929,4.0,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,147351.0,4,Rock
4186,6382,Aquila Young,Vagabond,32.0,0.623,0.845,8.0,-7.485,0,0.0727,0.00114,0.00502,0.126,0.539,117.968,219193.0,4,Blues
4187,6385,The Pretty Reckless,Death by Rock and Roll,54.0,0.493,0.943,4.0,-3.321,1,0.0608,0.000679,0.00897,0.134,0.493,96.997,234476.0,4,Metal
4188,6386,Protomartyr,Worm In Heaven,35.0,0.573,0.466,7.0,-7.369,0,0.0253,0.00354,0.459,0.111,0.402,78.661,270202.0,4,Alt_Music
4189,6387,Evanescence,Bring Me To Life,80.0,0.331,0.943,4.0,-3.188,0,0.0698,0.00721,2.06e-06,0.242,0.296,94.612,235893.0,4,Metal
4190,6390,M.A.G.S.,Sunrise,37.0,0.653,0.843,4.0,-8.688,1,0.0327,0.211,0.46,0.161,0.767,103.053,135728.0,4,Alt_Music
4191,6391,Gabber Modus Operandi,Sangkakala,30.0,0.57,0.786,5.0,-6.527,1,0.0305,0.000277,0.913,0.568,0.103,100.03,108069.0,4,Rock
4192,6393,Harbours & Oceans,Valleys,40.0,0.138,0.0703,9.0,-19.25,0,0.0361,0.965,0.92,0.0775,0.053,67.285,3.0965,4,Instrumental
4193,6395,Yung Heazy,U Got Me,35.0,0.615,0.744,4.0,-3.993,1,0.0741,0.136,3.33e-06,0.0839,0.683,121.828,240903.0,4,Rock
4194,6396,Tangerine Dream,Cloudburst Flight - 1995 Remaster,3.0,0.382,0.586,4.0,-10.566,0,0.0377,0.0648,0.749,0.0658,0.0426,138.13,449053.0,4,Indie_Alt
4195,6397,BABYMETAL,Karate,47.0,0.381,0.982,7.0,-2.865,1,0.271,0.00071,0.172,0.36,0.23,179.924,263173.0,4,Metal
4196,6398,The Police,Next To You,50.0,0.407,0.975,4.0,-6.181,0,0.0666,0.0454,1.26e-05,0.0837,0.61,175.246,171973.0,4,Rock
4197,6400,Lee Brice,I Don't Dance,67.0,0.587,0.559,1.0,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,3.686216667,4,Acoustic/Folk
4198,6401,Norberg,Spring Fling,42.0,0.787,0.207,5.0,-12.94,1,0.0499,0.92,0.923,0.127,0.247,116.413,2.504466667,4,Instrumental
4199,6403,XTC,Generals And Majors - 2001 Remaster,46.0,0.61,0.895,10.0,-7.029,1,0.0289,0.0118,3e-05,0.048,0.933,141.364,244507.0,4,Indie_Alt
4200,6404,Skrillex,Too Bizarre (with Swae Lee & Siiickbrain),68.0,0.66,0.741,1.0,-5.232,0,0.0526,0.0225,0.000805,0.0689,0.503,159.974,158465.0,4,Rock
4201,6405,Oli Brown,Open Road,36.0,0.628,0.576,11.0,-4.694,0,0.0565,0.212,4.47e-05,0.315,0.693,92.01,227680.0,4,Blues
4202,6406,Fat Boys,Wipeout,33.0,0.765,0.629,1.0,-11.855,1,0.0581,0.0386,2.56e-05,0.331,0.94,129.257,239213.0,4,Indie_Alt
4203,6407,The Who,Who Are You,69.0,0.651,0.648,9.0,-11.409,1,0.0501,0.262,0.0042,0.0655,0.49,156.372,381627.0,4,Indie_Alt
4204,6411,Jimi Hendrix,"Hey Joe - Live at The Woodstock Music & Art Fair, August 18, 1969",39.0,0.324,0.964,9.0,-5.143,1,0.285,0.00406,0.0951,0.82,0.415,84.22,352733.0,4,Blues
4205,6412,Stepson,Who Are We?,40.0,0.493,0.961,11.0,-5.262,1,0.0694,0.000118,0.00106,0.0954,0.523,82.486,195942.0,4,Metal
4206,6414,Heart,Alone - Live,26.0,0.0833,0.33,1.0,-7.839,1,0.0352,0.928,0.0371,0.711,0.069,74.057,4.36955,4,Bollywood
4207,6416,Berry Sakharof,◊ó◊ù ◊¢◊ú ◊î◊ô◊®◊ó,25.0,0.552,0.653,9.0,-11.056,0,0.0255,0.105,0.00573,0.339,0.556,108.676,248907.0,4,Alt_Music
4208,6418,Interpol,All The Rage Back Home,51.0,0.287,0.91,7.0,-5.759,1,0.0571,4.12e-05,0.571,0.277,0.367,84.499,262427.0,4,Indie_Alt
4209,6419,L a z u l i _ y e l l o w,CKMEAMADAUS,24.0,0.43,0.947,4.0,-6.238,0,0.0535,0.17,0.899,0.242,0.276,179.006,189333.0,4,Rock
4210,6420,Matilda Mann,Paper Mache World,50.0,0.479,0.754,2.0,-5.818,1,0.0849,0.455,5.82e-06,0.127,0.575,180.109,179083.0,4,Indie_Alt
4211,6422,Swaraag,Padharo Mhare Des - Folk Fusion,25.0,0.489,0.889,3.0,-5.597,1,0.104,0.211,1.85e-05,0.0685,0.513,120.065,5.8,4,Acoustic/Folk
4212,6424,Primal Scream,Loaded - Edit,26.0,0.67,0.716,8.0,-8.097,1,0.0656,0.000318,0.477,0.107,0.777,91.136,273240.0,4,Alt_Music
4213,6427,Robert Johnson,Sweet Home Chicago,45.0,0.658,0.121,6.0,-12.142,1,0.0928,0.966,1.69e-05,0.0808,0.383,97.831,179293.0,4,Blues
4214,6430,"Christone ""Kingfish"" Ingram",Outside Of This Town,48.0,0.418,0.866,11.0,-4.033,0,0.0513,0.00381,0.00159,0.581,0.643,130.192,248036.0,4,Rock
4215,6431,Diamond Head,No Remorse,36.0,0.17,0.982,8.0,-3.779,1,0.115,1.57e-05,0.799,0.141,0.455,178.053,387520.0,4,Metal
4216,6433,The Inspector Cluzo,A Man Oustanding In His Field,27.0,0.455,0.915,1.0,-7.789,1,0.111,0.232,0.0144,0.346,0.509,81.401,233587.0,4,Blues
4217,6434,Korn,Word Up!,61.0,0.577,0.94,6.0,-4.439,0,0.0361,2.42e-05,0.0715,0.347,0.818,116.045,172667.0,4,Metal
4218,6436,Manuel Galvin,Searching Blues,35.0,0.687,0.249,9.0,-14.112,0,0.0338,0.837,0.0033,0.132,0.471,116.921,230027.0,3,Blues
4219,6437,Vision Of Disorder,By the River,35.0,0.246,0.992,9.0,-2.75,1,0.0912,9.12e-06,0.514,0.27,0.144,97.249,216067.0,4,Metal
4220,6439,◊ê◊ù.◊°◊ô ◊ó◊ô,◊î◊û◊°◊®,20.0,0.747,0.597,4.0,-7.916,0,0.132,0.433,0.000223,0.139,0.54,76.789,162494.0,4,HipHop
4221,6441,Voivod,Obsolete Beings,28.0,0.255,0.95,4.0,-5.552,0,0.173,0.00829,0.0138,0.101,0.0761,155.835,334680.0,4,Rock
4222,6442,Veil Of Maya,Overthrow,47.0,0.373,0.992,2.0,-4.142,1,0.132,2.7e-05,1.13e-05,0.351,0.211,102.723,235160.0,3,Metal
4223,6444,King Princess,PAIN,57.0,0.584,0.857,6.0,-5.236,1,0.0699,0.00547,0.000463,0.13,0.544,103.517,218200.0,4,Rock
4224,6446,Gama Bomb,Ninja Untouchables/Untouchable Glory,32.0,0.469,0.995,11.0,-3.894,0,0.122,4.22e-05,0.577,0.263,0.298,155.019,166929.0,4,Metal
4225,6447,Kavita Krishnamurthy,Zindagi Ki Yahi Reet Hai(Sad),33.0,0.402,0.567,5.0,-9.684,1,0.0657,0.873,1.07e-06,0.325,0.418,85.679,1.426883333,4,Acoustic/Folk
4226,6448,AFI,Girl's Not Grey,60.0,0.389,0.905,8.0,-4.494,0,0.0354,0.00844,0.00016,0.124,0.672,121.836,190493.0,4,Indie_Alt
4227,6449,Scorpions,No One Like You - 2015 Remaster,57.0,0.441,0.796,9.0,-2.851,0,0.0431,0.0167,2.52e-06,0.166,0.696,118.146,238867.0,4,Indie_Alt
4228,6452,Captain Beefheart & His Magic Band,Zig Zag Wanderer,46.0,0.428,0.843,9.0,-7.655,1,0.0747,0.058,0.0334,0.115,0.885,143.758,158800.0,4,Alt_Music
4229,6453,Lake Of Tears,Headstones,42.0,0.487,0.66,7.0,-7.995,0,0.0292,0.29,1.94e-05,0.0932,0.165,166.446,315800.0,4,Alt_Music
4230,6454,Rabbit Junk,Bits and Razors,48.0,0.546,0.882,7.0,-5.492,1,0.0331,4.66e-05,0.074,0.32,0.277,95.01,243447.0,4,Metal
4231,6455,Wynton Marsalis,Where or When,47.0,0.326,0.0575,4.0,-16.5,1,0.0393,0.99,0.887,0.281,0.301,127.397,2.811116667,5,Instrumental
4232,6456,Green Day,Kill the DJ,55.0,0.67,0.954,9.0,-2.632,0,0.0363,0.000694,0.000271,0.133,0.882,105.998,221627.0,4,Indie_Alt
4233,6457,Elephant Tree,Echoes,45.0,0.429,0.599,7.0,-7.236,0,0.0363,0.0254,0.00933,0.362,0.257,127.446,367879.0,4,Rock
4234,6458,Fleetwood Mac,Everywhere,78.0,0.73,0.487,4.0,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,226653.0,4,Rock
4235,6459,Jack White,Lazaretto,59.0,0.381,0.838,6.0,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214,219400.0,4,Metal
4236,6460,Inglorious,She Won't Let You Go,45.0,0.549,0.942,1.0,-3.558,1,0.0653,2.74e-05,3.02e-05,0.293,0.435,124.003,218394.0,4,Rock
4237,6461,Pendulum,Nothing For Free,63.0,0.473,0.929,3.0,-3.825,0,0.0406,0.00353,0.000289,0.113,0.771,160.076,183049.0,4,Rock
4238,6462,Placebo,Every You Every Me,67.0,0.478,0.923,10.0,-7.547,1,0.0569,2.7e-05,0.719,0.325,0.165,133.134,213800.0,4,Alt_Music
4239,6464,Queens of the Stone Age,Regular John,51.0,0.342,0.938,5.0,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,277808.0,4,Rock
4240,6465,Massimo Romanza,Prélude,43.0,0.34,0.0758,4.0,-15.938,1,0.0341,0.984,0.833,0.105,0.0374,48.983,2.030266667,4,Instrumental
4241,6466,Zeal & Ardor,At the Seams,39.0,0.509,0.732,8.0,-5.723,0,0.0397,0.0551,0.241,0.0652,0.263,138.037,189106.0,4,Alt_Music
4242,6467,Mind Funk,Big House Burning,32.0,0.24,0.924,4.0,-9.486,1,0.0455,0.000311,0.0121,0.0858,0.725,147.086,267773.0,4,Metal
4243,6468,King's X,Black the Sky,40.0,0.553,0.6,9.0,-7.249,1,0.0265,2.99e-05,2.17e-06,0.0916,0.681,76.335,273427.0,4,Rock
4244,6470,Radiohead,Karma Police,75.0,0.36,0.501,7.0,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067.0,4,Alt_Music
4245,6474,Joanna Connor,Earthshaker,26.0,0.447,0.788,2.0,-4.771,1,0.0981,0.0918,1.01e-05,0.135,0.47,97.418,247680.0,4,Alt_Music
4246,6475,Causa Sui,Homage,41.0,0.275,0.658,10.0,-10.82,1,0.032,0.0242,0.779,0.121,0.451,159.201,608253.0,4,Metal
4247,6478,Upon A Burning Body,5x3,47.0,0.538,0.966,4.0,-4.94,0,0.112,3.78e-06,0.132,0.191,0.263,124.981,197507.0,4,Rock
